dengue_total,year,log(incidence),incidence,case,log(case),de_incidence,NINO34_lag0,NINO34_de_lag0,de_case,de_nor_case
NICARAGUA,1985,2.668185063,464.7845329,17490,4.24281464,547.2251243,-1.061666667,-1.147156723,25109.26126,0.89496658
NICARAGUA,1986,1.132414864,12.5648459,484,2.685741739,67.56036079,-0.574666667,-0.655049938,6274.020826,0.22362422
NICARAGUA,1987,0.418924528,1.623762547,64,1.812913357,29.17420089,1.135,1.059723515,4024.780394,0.143454796
NICARAGUA,1988,0.780541293,5.033110678,203,2.309630167,5.138472481,0.719,0.6488303,2334.539962,0.083209746
NICARAGUA,1989,1.2293888,15.95855329,659,2.819543936,-11.38116145,-1.783666667,-1.848729581,961.299531,0.034263491
NICARAGUA,1990,1.994984793,97.851848,4137,3.616790486,43.06705671,0.043333333,-0.016622796,2610.059099,0.093030043
NICARAGUA,1991,1.648952595,43.56076056,1885,3.275541688,-38.66910727,0.400333333,0.34548399,-1471.181332,-0.052437151
NICARAGUA,1992,2.097326274,124.119867,5495,3.740046724,14.44492267,1.766,1.716257442,309.5782364,0.011034262
NICARAGUA,1993,2.302317956,199.5940079,9035,3.955976222,62.47398698,0.147333333,0.102697561,2020.337805,0.072010674
NICARAGUA,1994,2.652180153,447.9315757,20718,4.31636879,283.3664783,0.117666667,0.07813768,11874.09737,0.423227119
NICARAGUA,1995,2.629362136,424.9534459,20066,4.302482451,232.9432719,1.014,0.979577799,9392.856942,0.334788545
NICARAGUA,1996,1.778405263,59.03510334,2841,3.453624074,-160.4201472,-0.870333333,-0.899648749,-9661.38349,-0.344359607
NICARAGUA,1997,1.821103503,65.23743444,3194,3.504470862,-181.6628926,-0.501333333,-0.525541963,-11137.62392,-0.396977079
NICARAGUA,1998,2.451655719,281.9148337,14024,4.14690287,7.569430104,2.241333333,2.222231488,-2136.864353,-0.076164016
NICARAGUA,1999,2.345956477,220.7974133,11150,4.047313816,-80.99306685,-1.547333333,-1.561328392,-6840.104784,-0.243801087
NICARAGUA,2000,2.15782013,142.8202799,7317,3.864392405,-186.4152768,-1.663333333,-1.672221607,-12502.34522,-0.445619687
NICARAGUA,2001,1.514520593,31.69795508,1646,3.216693599,-324.9826782,-0.742666667,-0.746448155,-20002.58565,-0.712949914
NICARAGUA,2002,1.591398555,38.03000035,2000,3.301247089,-346.0957095,-0.184666667,-0.18334137,-21477.82608,-0.765531743
NICARAGUA,2003,1.75717334,56.1706777,2990,3.475816413,-355.4001086,0.884,0.890432083,-22317.06651,-0.795444696
NICARAGUA,2004,1.266914931,17.48906423,942,2.974511693,-421.5267987,0.33,0.341538868,-26194.30694,-0.933640741
NICARAGUA,2005,1.470743204,28.56263926,1558,3.192846115,-437.8983002,0.599666667,0.616312321,-27407.54737,-0.976884134
NICARAGUA,2006,1.388683187,23.4727733,1298,3.113609151,-470.4332427,-0.821333333,-0.799580894,-29496.7878,-1.051350696
NICARAGUA,2007,1.37183281,22.54142835,1264,3.102090526,-498.8096642,0.672,0.698859224,-31360.02824,-1.117761965
NICARAGUA,2008,1.405491704,24.438512,1390,3.14332713,-524.3576571,-1.626666667,-1.594700657,-33063.26867,-1.178470373
NICARAGUA,2009,2.472221666,295.6345043,17060,4.232004483,-280.6067414,-0.831,-0.793927205,-19222.5091,-0.685145733
NICARAGUA,2010,1.949719384,88.06752493,5157,3.712481338,-515.6187972,1.512666667,1.554846248,-32954.74953,-1.174602437
NICARAGUA,2011,2.303301268,200.0486996,11888,4.075145327,-431.0826991,-1.398,-1.350713634,-28052.98996,-0.999889571
NICARAGUA,2012,2.700655785,500.9445981,30210,4.480165101,-157.6318771,-0.851,-0.798606848,-11560.23039,-0.412039994
NICARAGUA,2013,3.101136003,1261.222748,77179,4.887504774,575.2011965,-0.421333333,-0.363833396,33579.52917,1.196871388
NICARAGUA,2014,2.757071352,570.5725343,35425,4.549322118,-142.894094,-0.429666667,-0.367059944,-10003.71126,-0.356561157
NICARAGUA,2015,2.894386219,783.1266577,49326,4.693084703,42.21495283,0.559666667,0.627380175,2068.048311,0.073711214
NICARAGUA,2016,3.141626357,1384.563254,88463,4.946766573,616.2064722,2.496333333,2.569153627,39375.80788,1.403467499
NICARAGUA,2017,2.999808866,998.5599948,64712,4.810991534,202.7581368,-0.326,-0.248072921,13795.56745,0.491713862
NICARAGUA,2018,2.951750946,893.8514505,58746,4.768985694,70.60451598,-0.917,-0.833966135,6000.327017,0.213868982
NICARAGUA,2019,3.446342086,2793.744346,186173,5.26991903,1943.052335,0.759666667,0.847807317,131598.0866,4.690535824
PANAMA,1980,0,0,0,0,30.06328225,0.436,0.324976016,1426.029268,0.882579633
PANAMA,1981,0,0,0,0,25.29936602,-0.305333333,-0.411250531,1236.396998,0.765214875
PANAMA,1982,0,0,0,0,20.5354498,-0.065,-0.165810413,1046.764728,0.647850117
PANAMA,1983,0,0,0,0,15.77153357,2.162666667,2.06696304,857.1324578,0.53048536
PANAMA,1984,0,0,0,0,11.00761735,-0.617,-0.707596842,667.5001876,0.413120602
PANAMA,1985,0,0,0,0,6.243701122,-1.061666667,-1.147156723,477.8679174,0.295755845
PANAMA,1986,0,0,0,0,1.479784897,-0.574666667,-0.655049938,288.2356473,0.178391087
PANAMA,1987,0,0,0,0,-3.284131329,1.135,1.059723515,98.60337711,0.06102633
PANAMA,1988,0,0,0,0,-8.048047554,0.719,0.6488303,-91.02889306,-0.056338428
PANAMA,1989,0,0,0,0,-12.81196378,-1.783666667,-1.848729581,-280.6611632,-0.173703185
PANAMA,1990,0,0,0,0,-17.57588,0.043333333,-0.016622796,-470.2934334,-0.291067943
PANAMA,1991,0,0,0,0,-22.33979623,0.400333333,0.34548399,-659.9257036,-0.4084327
PANAMA,1992,0,0,0,0,-27.10371245,1.766,1.716257442,-849.5579737,-0.525797458
PANAMA,1993,0.186649272,0.536912958,14,1.176091259,-31.33071572,0.147333333,0.102697561,-1025.190244,-0.634497516
PANAMA,1994,1.486909037,29.68379246,790,2.898176483,-6.947752444,0.117666667,0.07813768,-438.8225141,-0.271590368
PANAMA,1995,2.059261056,113.6201721,3086,3.489536629,72.22471098,1.014,0.979577799,1667.545216,1.032055566
PANAMA,1996,1.486542334,29.6578951,822,2.915399835,-16.50148226,-0.870333333,-0.899648749,-786.0870544,-0.486514856
PANAMA,1997,1.972795663,92.9281271,2628,3.419790586,42.00483351,-0.501333333,-0.525541963,830.2806754,0.513866601
PANAMA,1998,1.978662763,94.20565879,2718,3.434409208,38.51844898,2.241333333,2.222231488,730.6484053,0.452203482
PANAMA,1999,1.980273937,94.55951507,2783,3.444669231,34.10838904,-1.547333333,-1.561328392,606.0161351,0.375067686
PANAMA,2000,1.062979369,10.56057322,317,2.50242712,-54.65446904,-1.663333333,-1.672221607,-2049.616135,-1.268521969
PANAMA,2001,1.71158206,50.47330567,1545,3.18920949,-19.50565282,-0.742666667,-0.746448155,-1011.248405,-0.625868813
PANAMA,2002,1.376234366,22.78123288,711,2.852479994,-51.96164183,-0.184666667,-0.18334137,-2034.880675,-1.259402089
PANAMA,2003,1.008990851,9.209179761,293,2.46834733,-70.29761117,0.884,0.890432083,-2642.512946,-1.635470012
PANAMA,2004,1.096930618,11.50059307,373,2.572871602,-72.77011409,0.33,0.341538868,-2752.145216,-1.703322202
PANAMA,2005,2.086349032,120.9969666,4000,3.602168551,31.96234322,0.599666667,0.616312321,685.2225141,0.424089076
PANAMA,2006,2.109411451,127.6504918,4300,3.633569443,33.85195216,-0.821333333,-0.799580894,795.5902439,0.492396447
PANAMA,2007,2.000594681,99.13702415,3402,3.531861949,0.574568318,0.672,0.698859224,-292.0420263,-0.180746882
PANAMA,2008,1.822371905,65.43117053,2287,3.35945602,-37.89520153,-1.626666667,-1.594700657,-1596.674296,-0.988193051
PANAMA,2009,2.284104698,191.3555395,6811,3.833274639,83.26525121,-0.831,-0.793927205,2737.693433,1.694377891
PANAMA,2010,1.749472524,55.16587432,1999,3.301029996,-57.68833019,1.512666667,1.554846248,-2263.938837,-1.40116781
PANAMA,2011,2.022060694,104.2108899,3844,3.584896344,-13.40723086,-1.398,-1.350713634,-608.5711069,-0.376648976
PANAMA,2012,1.515857582,31.79877183,1194,3.077367905,-90.58326513,-0.851,-0.798606848,-3448.203377,-2.134117537
PANAMA,2013,2.100104845,124.9229371,4774,3.678973376,-2.223016037,-0.421333333,-0.363833396,-57.83564728,-0.035794892
PANAMA,2014,2.154938651,141.8692124,5517,3.741781696,9.959342964,-0.429666667,-0.367059944,495.5320826,0.306688322
PANAMA,2015,1.932383268,84.58216486,3347,3.524785449,-52.09162077,0.559666667,0.627380175,-1864.100188,-1.153704833
PANAMA,2016,2.294048887,195.8107818,7884,3.896801698,54.37307995,2.496333333,2.569153627,2483.267542,1.536911902
PANAMA,2017,2.347531085,221.6030369,9077,3.957990178,75.40141878,-0.326,-0.248072921,3486.635272,2.157903309
PANAMA,2018,2.222321498,165.8481894,6908,3.839415193,14.88265505,-0.917,-0.833966135,1128.003002,0.698129062
PANAMA,2019,2.35068085,223.2233566,9448,3.975385849,67.49390607,0.759666667,0.847807317,3478.370732,2.152788327
PARAGUAY,1980,0,0,0,0,121.1807425,0.436,0.324976016,9039.32439,0.363652306
PARAGUAY,1981,0,0,0,0,102.6022004,-0.305333333,-0.411250531,7864.441088,0.316386713
PARAGUAY,1982,0,0,0,0,84.02365826,-0.065,-0.165810413,6689.557786,0.269121121
PARAGUAY,1983,0,0,0,0,65.44511615,2.162666667,2.06696304,5514.674484,0.221855529
PARAGUAY,1984,0,0,0,0,46.86657404,-0.617,-0.707596842,4339.791182,0.174589936
PARAGUAY,1985,0,0,0,0,28.28803193,-1.061666667,-1.147156723,3164.90788,0.127324344
PARAGUAY,1986,0,0,0,0,9.709489821,-0.574666667,-0.655049938,1990.024578,0.080058752
PARAGUAY,1987,0,0,0,0,-8.869052288,1.135,1.059723515,815.1412758,0.032793159
PARAGUAY,1988,1.062006397,10.53470248,405,2.608526034,-16.91289192,0.719,0.6488303,45.25797373,0.00182073
PARAGUAY,1989,3.024847934,1057.882898,41800,4.621186671,1011.856761,-1.783666667,-1.848729581,40265.37467,1.619877295
PARAGUAY,1990,0,0,0,0,-64.60467862,0.043333333,-0.016622796,-2709.50863,-0.109003618
PARAGUAY,1991,0,0,0,0,-83.18322073,0.400333333,0.34548399,-3884.391932,-0.15626921
PARAGUAY,1992,0,0,0,0,-101.7617628,1.766,1.716257442,-5059.275235,-0.203534802
PARAGUAY,1993,0,0,0,0,-120.3403049,0.147333333,0.102697561,-6234.158537,-0.250800395
PARAGUAY,1994,0,0,0,0,-138.9188471,0.117666667,0.07813768,-7409.041839,-0.298065987
PARAGUAY,1995,0,0,0,0,-157.4973892,1.014,0.979577799,-8583.925141,-0.34533158
PARAGUAY,1996,0,0,0,0,-176.0759313,-0.870333333,-0.899648749,-9758.808443,-0.392597172
PARAGUAY,1997,0.096580194,0.249051064,12,1.113943352,-194.4054223,-0.501333333,-0.525541963,-10921.69174,-0.439380004
PARAGUAY,1998,0,0,0,0,-213.2330155,2.241333333,2.222231488,-12108.57505,-0.487128357
PARAGUAY,1999,1.383086637,23.15942739,1164,3.066325925,-208.6521302,-1.547333333,-1.561328392,-12119.45835,-0.487566192
PARAGUAY,2000,2.676606128,473.904328,24282,4.38530234,223.5142283,-1.663333333,-1.672221607,9823.658349,0.395206086
PARAGUAY,2001,0.237832904,0.729150936,38,1.591064607,-268.2394909,-0.742666667,-0.746448155,-15595.22495,-0.627396392
PARAGUAY,2002,1.561005399,35.39195598,1871,3.272305844,-252.155228,-0.184666667,-0.18334137,-14937.10826,-0.600920337
PARAGUAY,2003,0.551351307,2.559191101,137,2.139879086,-303.5665349,0.884,0.890432083,-17845.99156,-0.717944804
PARAGUAY,2004,0.605076939,3.027883856,164,2.217483944,-321.6763843,0.33,0.341538868,-18993.87486,-0.764124186
PARAGUAY,2005,0.924006411,7.394723782,405,2.608526034,-335.8880865,0.599666667,0.616312321,-19927.75816,-0.80169434
PARAGUAY,2006,1.893029201,77.16803606,4271,3.630631244,-284.6933163,-0.821333333,-0.799580894,-17236.64146,-0.693430631
PARAGUAY,2007,2.824668671,666.8342234,37277,4.571452604,286.394329,0.672,0.698859224,14594.47523,0.5871362
PARAGUAY,2008,1.551402192,34.59608145,1953,3.290924559,-364.4223551,-1.626666667,-1.594700657,-21904.40807,-0.881215028
PARAGUAY,2009,2.036322563,107.7232843,6143,3.788451207,-309.8736944,-0.831,-0.793927205,-18889.29137,-0.759916788
PARAGUAY,2010,2.372808615,234.9438245,13553,4.132067481,-201.2316964,1.512666667,1.554846248,-12654.17467,-0.509077847
PARAGUAY,2011,2.866797518,734.8639334,42945,4.63292272,280.1098705,-1.398,-1.350713634,15562.94203,0.626097649
PARAGUAY,2012,2.819858296,659.4779078,39063,4.591776711,186.1453028,-0.851,-0.798606848,10506.05872,0.422659074
PARAGUAY,2013,3.381398009,2405.567289,144470,5.159780679,1913.656142,-0.421333333,-0.363833396,114738.1754,4.615920422
PARAGUAY,2014,2.218572349,164.4140324,10014,4.000650954,-346.0756568,-0.429666667,-0.367059944,-20892.70788,-0.840514298
PARAGUAY,2015,3.046199448,1111.242402,68652,4.83665952,582.1741711,0.559666667,0.627380175,36570.40882,1.471228702
PARAGUAY,2016,3.049784317,1120.461366,70215,4.846436085,572.814592,2.496333333,2.569153627,36958.52552,1.486842649
PARAGUAY,2017,1.474593007,28.82586221,1832,3.263162465,-537.3994534,-0.326,-0.248072921,-32599.35779,-1.311473193
PARAGUAY,2018,2.70174876,502.2094172,32359,4.510008513,-82.59444044,-0.917,-0.833966135,-3247.241088,-0.130636612
PARAGUAY,2019,2.259766259,180.8721742,11811,4.072323438,-422.5102256,0.759666667,0.847807317,-24970.12439,-1.004548893
PERU,1980,0,0,0,0,19.87987229,0.436,0.324976016,6674.235366,0.613276884
PERU,1981,0,0,0,0,17.15336745,-0.305333333,-0.411250531,5828.659193,0.535579246
PERU,1982,0,0,0,0,14.42686261,-0.065,-0.165810413,4983.083021,0.457881609
PERU,1983,0,0,0,0,11.70035776,2.162666667,2.06696304,4137.506848,0.380183971
PERU,1984,0,0,0,0,8.97385292,-0.617,-0.707596842,3291.930675,0.302486334
PERU,1985,0,0,0,0,6.247348077,-1.061666667,-1.147156723,2446.354503,0.224788696
PERU,1986,0,0,0,0,3.520843234,-0.574666667,-0.655049938,1600.77833,0.147091059
PERU,1987,0,0,0,0,0.79433839,1.135,1.059723515,755.2021576,0.069393421
PERU,1988,0,0,0,0,-1.932166453,0.719,0.6488303,-90.37401501,-0.008304216
PERU,1989,0,0,0,0,-4.658671296,-1.783666667,-1.848729581,-935.9501876,-0.086001854
PERU,1990,1.562791455,35.54192778,7858,3.895367289,28.15675164,0.043333333,-0.016622796,6076.47364,0.558350225
PERU,1991,0.619267582,3.161669443,714,2.854306042,-6.95001154,0.400333333,0.34548399,-1913.102533,-0.175789659
PERU,1992,0.980094186,8.551997184,1971,3.294906911,-4.286188642,1.766,1.716257442,-1501.678705,-0.13798507
PERU,1993,0.682575348,3.814767804,897,2.953276337,-11.74992287,0.147333333,0.102697561,-3421.254878,-0.314369574
PERU,1994,0.855072656,6.162632283,1478,3.169968174,-12.12856323,0.117666667,0.07813768,-3685.831051,-0.338680741
PERU,1995,1.085442431,11.17425602,2732,3.436639632,-9.843444337,1.014,0.979577799,-3277.407223,-0.301151814
PERU,1996,1.426107677,25.67519953,6395,3.805908455,1.930994332,-0.870333333,-0.899648749,-459.9833959,-0.042266592
PERU,1997,0.802760742,5.34981017,1357,3.13289977,-21.12089987,-0.501333333,-0.525541963,-6343.559568,-0.582892007
PERU,1998,0.683655166,3.826754015,988,2.995196292,-25.37046087,2.241333333,2.222231488,-7558.135741,-0.694496026
PERU,1999,0.492801749,2.110296192,554,2.744292983,-29.81342354,-1.547333333,-1.561328392,-8837.711914,-0.812072713
PERU,2000,1.334090432,20.58193759,5486,3.73933496,-14.06828698,-1.663333333,-1.672221607,-4751.288086,-0.436582618
PERU,2001,1.941292835,86.35601919,23329,4.367914739,48.97928977,-0.742666667,-0.746448155,12246.13574,1.125263278
PERU,2002,1.524631354,32.4681228,8875,3.948217294,-7.635111463,-0.184666667,-0.18334137,-3053.440432,-0.28057213
PERU,2003,1.151259548,13.16640156,3637,3.560862695,-29.66333754,0.884,0.890432083,-9137.016604,-0.839574987
PERU,2004,1.556783641,35.0399053,9774,3.990116766,-10.51633864,0.33,0.341538868,-3845.592777,-0.353360801
PERU,2005,1.372697355,22.58833868,6358,3.803388825,-25.69441011,0.599666667,0.616312321,-8107.168949,-0.744945157
PERU,2006,1.3115067,19.48833656,5531,3.742882171,-31.52091707,-0.821333333,-0.799580894,-9779.745122,-0.898633519
PERU,2007,1.398420019,24.0276469,6872,3.837146344,-29.70811158,0.672,0.698859224,-9284.321295,-0.853110405
PERU,2008,1.564427403,35.67983751,10278,4.011950866,-20.78242581,-1.626666667,-1.594700657,-6723.897467,-0.617840196
PERU,2009,1.496651353,30.37988542,8813,3.945173046,-28.80888274,-0.831,-0.793927205,-9034.47364,-0.8301526
PERU,2010,1.805654276,62.92257718,18392,4.264652571,1.00730417,1.512666667,1.554846248,-301.0498124,-0.027662628
PERU,2011,2.006275711,100.4555271,29612,4.471482407,35.81374922,-1.398,-1.350713634,10073.37402,0.92561426
PERU,2012,2.007839751,100.8215609,29994,4.477048866,33.45327824,-0.851,-0.798606848,9609.797842,0.883017537
PERU,2013,1.670654232,45.84402797,13771,4.138997014,-24.25075957,-0.421333333,-0.363833396,-7458.77833,-0.68536635
PERU,2014,1.804388066,62.73647869,19043,4.279758173,-10.08481369,-0.429666667,-0.367059944,-3032.354503,-0.278634603
PERU,2015,2.070731477,116.6878089,35837,4.554343765,41.14001165,0.559666667,0.627380175,12916.06932,1.186821608
PERU,2016,2.014359079,102.3615656,31868,4.503368436,24.08726354,2.496333333,2.569153627,8101.493152,0.744423624
PERU,2017,2.383382355,240.7588353,76093,4.881350414,159.7580284,-0.326,-0.248072921,51480.91698,4.730437963
PERU,2018,1.352551095,21.51910337,6930,3.840795899,-62.20820838,-0.917,-0.833966135,-18527.65919,-1.702454959
PERU,2019,1.726121048,52.22565908,17143,4.234112158,-34.22815751,0.759666667,0.847807317,-9160.235366,-0.841708494
PHILIPPINES,1980,0.477004362,1.99919264,968,2.986323777,52.77637191,0.436,0.324976016,57939.4439,1.00932354
PHILIPPINES,1981,0.096071147,0.24758788,123,2.093421685,45.37545696,-0.305333333,-0.411250531,51173.25704,0.891454413
PHILIPPINES,1982,0.203783544,0.598760993,305,2.485721426,40.07731988,-0.065,-0.165810413,45434.07017,0.791475952
PHILIPPINES,1983,0.625810012,3.22483753,1684,3.226599905,37.05408623,2.162666667,2.06696304,40891.8833,0.712349613
PHILIPPINES,1984,0.760096612,4.755679622,2545,3.405858399,32.93561814,-0.617,-0.707596842,35831.69644,0.624199548
PHILIPPINES,1985,0.611391685,3.086878104,1692,3.228656958,25.61750643,-1.061666667,-1.147156723,29057.50957,0.506191058
PHILIPPINES,1986,0.397119538,1.495281451,839,2.924279286,18.37659959,-0.574666667,-0.655049938,22283.3227,0.388182569
PHILIPPINES,1987,0.397265485,1.496120146,859,2.934498451,12.7281281,1.135,1.059723515,16382.13583,0.285382016
PHILIPPINES,1988,0.776200923,4.973115647,2922,3.465828815,10.55581341,0.719,0.6488303,12523.94897,0.218171174
PHILIPPINES,1989,0.178187235,0.50725674,305,2.485721426,0.440644313,-1.783666667,-1.848729581,3985.762101,0.069433243
PHILIPPINES,1990,0.291187366,0.955182791,588,2.770115295,-4.760739825,0.043333333,-0.016622796,-1652.424765,-0.028785765
PHILIPPINES,1991,1.277658825,17.95216482,11317,4.05376969,6.586932013,0.400333333,0.34548399,3155.388368,0.054967869
PHILIPPINES,1992,1.179304925,14.11140777,9108,3.959470702,-2.903135225,1.766,1.716257442,-4974.798499,-0.086662572
PHILIPPINES,1993,0.965866407,8.24413773,5448,3.736316808,-14.41971545,0.147333333,0.102697561,-14555.98537,-0.253569895
PHILIPPINES,1994,0.967655643,8.282300903,5603,3.748498127,-20.03086247,0.117666667,0.07813768,-20322.17223,-0.354018704
PHILIPPINES,1995,0.927364068,7.459877383,5166,3.713238462,-26.50259617,1.014,0.979577799,-26680.3591,-0.464780341
PHILIPPINES,1996,1.335425776,20.64839862,14649,4.165837625,-18.96338513,-0.870333333,-0.899648749,-23118.54597,-0.402732423
PHILIPPINES,1997,1.269913628,17.61716844,12811,4.10761693,-27.6439255,-0.501333333,-0.525541963,-30877.73283,-0.537899926
PHILIPPINES,1998,1.688907736,47.85485588,35648,4.552047352,-3.055548244,2.241333333,2.222231488,-13961.9197,-0.243221082
PHILIPPINES,1999,1.125021976,12.33588913,9406,3.973451144,-44.22382518,-1.547333333,-1.561328392,-46125.10657,-0.803514026
PHILIPPINES,2000,0.976992976,8.484031248,6614,3.820529849,-53.72499325,-1.663333333,-1.672221607,-54838.29343,-0.955300513
PHILIPPINES,2001,1.479721189,29.18013577,23235,4.366161368,-38.67819892,-0.742666667,-0.746448155,-44138.4803,-0.768906365
PHILIPPINES,2002,1.332424984,20.4993329,16663,4.221779257,-53.00831198,-0.184666667,-0.18334137,-56631.66717,-0.986541653
PHILIPPINES,2003,1.569425221,36.10438355,29946,4.476353323,-43.05257151,0.884,0.890432083,-49269.85403,-0.858296527
PHILIPPINES,2004,1.450735924,27.23162808,23040,4.362501324,-57.57463717,0.33,0.341538868,-62097.0409,-1.081750202
PHILIPPINES,2005,1.605309153,39.30038111,33901,4.53022532,-51.15519433,0.599666667,0.616312321,-57157.22777,-0.995697086
PHILIPPINES,2006,1.635557229,42.20731001,37101,4.569397321,-53.89757562,-0.821333333,-0.799580894,-59878.41463,-1.043101027
PHILIPPINES,2007,1.800193667,62.12387735,55639,4.745387121,-39.63031847,0.672,0.698859224,-47261.6015,-0.823312129
PHILIPPINES,2008,1.647559697,43.41807134,39620,4.597925433,-63.98543467,-1.626666667,-1.594700657,-69201.78837,-1.205517163
PHILIPPINES,2009,1.800761409,62.20645151,57819,4.762078087,-50.84636469,-0.831,-0.793927205,-56923.97523,-0.991633753
PHILIPPINES,2010,2.158440624,143.0259086,135355,5.131477512,24.32378217,1.512666667,1.554846248,14690.8379,0.255919069
PHILIPPINES,2011,2.119795715,130.7636797,125975,5.100287814,6.412243144,-1.398,-1.350713634,-610.3489681,-0.010632473
PHILIPPINES,2012,2.201547386,158.0550218,154945,5.190180369,28.05427503,-0.851,-0.798606848,22438.46417,0.390885182
PHILIPPINES,2013,2.224291224,166.6066417,166107,5.220390549,30.95658471,-0.421333333,-0.363833396,27679.2773,0.482181814
PHILIPPINES,2014,2.082749092,119.9898927,121580,5.084865711,-21.3094744,-0.429666667,-0.367059944,-22768.90957,-0.396641646
PHILIPPINES,2015,2.288690493,193.3974183,199260,5.299422306,46.44874102,0.559666667,0.627380175,48989.90356,0.853419701
